season,start_year,team,bt,mov,win_pct,conf_rank,league_rank,strength_gap_to_best,league_strength_sd,prior_titles,prior_top4,career_win_pct,won_title,title_prob
2006-2007,2006,Washington Wizards,-0.05049667605344583,-0.11429639600374551,0.5,6.5,17.0,1.5771843372122192,0.5635888870307048,0,0,0.4164305949008499,0,0.0009
2007-2008,2007,Atlanta Hawks,-0.2528253907184731,-0.3186012038604406,0.451,8.0,19.0,1.5556361132322096,0.7430342541713374,0,3,0.48644924207625173,0,0.00015
2007-2008,2007,Boston Celtics,1.3028107225137364,1.3301243084935883,0.805,1.0,1.0,0.0,0.7430342541713374,3,8,0.5543328748280605,1,0.537
2007-2008,2007,Cleveland Cavaliers,0.2141493910383532,-0.07429265740243458,0.549,4.0,13.0,1.0886613314753832,0.7430342541713374,0,2,0.461961503208066,0,0.00185
2007-2008,2007,Dallas Mavericks,0.6041973884991643,0.6714913265220048,0.622,7.0,9.0,0.6986133340145722,0.7430342541713374,0,7,0.48166819431714025,0,0.0103
2007-2008,2007,Denver Nuggets,0.4798085673711003,0.5343356513175103,0.61,8.0,11.0,0.8230021551426361,0.7430342541713374,0,0,0.4523373052245646,0,0.0046
2007-2008,2007,Detroit Pistons,0.9335092552998597,0.9529462016812281,0.72,2.0,2.0,0.3693014672138767,0.7430342541713374,3,6,0.5577451879010082,0,0.13605
2007-2008,2007,Houston Rockets,0.8167853679575056,0.6900644908726135,0.671,4.5,6.0,0.48602535455623086,0.7430342541713374,2,1,0.5337001375515819,0,0.0401
2007-2008,2007,Los Angeles Lakers,0.8740317805551386,1.048669433334365,0.695,1.0,4.0,0.4287789419585978,0.7430342541713374,7,12,0.6524530032095369,0,0.07805
2007-2008,2007,New Orleans Hornets,0.872454635436924,0.7800729027255631,0.683,2.5,5.0,0.4303560870768124,0.7430342541713374,0,0,0.42386831275720166,0,0.06585
2007-2008,2007,Orlando Magic,0.5267715134744007,0.6843496710724262,0.634,3.0,10.0,0.7760392090393358,0.7430342541713374,0,1,0.4840499306518724,0,0.01465
2007-2008,2007,Philadelphia 76ers,-0.04829153045746849,0.027145394050889556,0.488,7.0,18.0,1.351102252971205,0.7430342541713374,1,5,0.5162769371847776,0,0.0001
2007-2008,2007,Phoenix Suns,0.8114239739230457,0.7343543443240648,0.671,4.5,7.0,0.49138674859069076,0.7430342541713374,0,11,0.5852428964252979,0,0.03495
2007-2008,2007,San Antonio Spurs,0.8858109967036651,0.7286395245238776,0.683,2.5,3.0,0.4169997258100713,0.7430342541713374,4,12,0.599266391563503,0,0.0578
2007-2008,2007,Toronto Raptors,-0.04196839277616474,0.3528901226615643,0.5,6.0,16.0,1.3447791152899011,0.7430342541713374,0,0,0.4031746031746032,0,0.00025
2007-2008,2007,Utah Jazz,0.697257023940614,0.9815203006821646,0.659,6.0,8.0,0.6055536985731225,0.7430342541713374,0,6,0.5747021081576535,0,0.0174
2007-2008,2007,Washington Wizards,0.09860573167660894,-0.08572229700280913,0.524,5.0,14.0,1.2042049908371275,0.7430342541713374,0,0,0.4251269035532995,0,0.0009
2008-2009,2008,Atlanta Hawks,0.34868628015129116,0.2428798415079592,0.573,4.0,11.0,1.0776891339461165,0.7552790864787575,0,3,0.48517042939353694,0,0.0019
2008-2009,2008,Boston Celtics,1.1319665224697393,1.0629564828348332,0.756,2.0,3.0,0.29440889162766837,0.7552790864787575,4,9,0.5634114007954043,0,0.12165
2008-2009,2008,Chicago Bulls,-0.019904519047494695,-0.0228592792007491,0.5,6.5,15.0,1.4462799331449023,0.7552790864787575,6,6,0.517683465959328,0,5e-05
2008-2009,2008,Cleveland Cavaliers,1.4263754140974076,1.2401158966406387,0.805,1.0,1.0,0.0,0.7552790864787575,0,2,0.4651060070671378,0,0.48885
2008-2009,2008,Dallas Mavericks,0.48639397403832707,0.24002243160786554,0.61,6.0,9.0,0.9399814400590806,0.7552790864787575,0,7,0.48674911660777387,0,0.0053
2008-2009,2008,Denver Nuggets,0.7060972712286673,0.4471846493646543,0.659,3.0,5.0,0.7202781428687404,0.7552790864787575,0,0,0.4580388692579505,0,0.02525
2008-2009,2008,Detroit Pistons,-0.04909282697840962,-0.051433378201685476,0.476,8.0,16.0,1.4754682410758173,0.7552790864787575,3,7,0.5636042402826855,0,0.0001
2008-2009,2008,Houston Rockets,0.6592368448723137,0.5329069463674634,0.646,5.0,7.0,0.7671385692250939,0.7552790864787575,2,1,0.5386654882898807,0,0.0109
2008-2009,2008,Los Angeles Lakers,1.206427861071545,1.0158092194832882,0.793,1.0,2.0,0.21994755302586255,0.7552790864787575,7,13,0.6539991162174105,1,0.25075
2008-2009,2008,Miami Heat,0.16552605555510816,0.07000654255229412,0.524,5.0,14.0,1.2608493585422995,0.7552790864787575,1,3,0.4791537025513379,0,0.0001
2008-2009,2008,New Orleans Hornets,0.40545491044307214,0.20144739795660144,0.598,7.0,10.0,1.0209205036543354,0.7552790864787575,0,0,0.48923076923076925,0,0.00235
2008-2009,2008,Orlando Magic,0.9987268330497128,0.9272295125803854,0.72,3.0,4.0,0.4276485810476949,0.7552790864787575,0,1,0.4921259842519685,0,0.0594
2008-2009,2008,Philadelphia 76ers,-0.050240545929563646,0.0228592792007491,0.5,6.5,17.0,1.4766159600269713,0.7552790864787575,1,5,0.5152452496685815,0,5e-05
2008-2009,2008,Portland Trail Blazers,0.6532291732358884,0.7143524750234094,0.659,3.0,8.0,0.7731462408615193,0.7552790864787575,0,5,0.5605123674911661,0,0.01785
2008-2009,2008,San Antonio Spurs,0.685527583643573,0.4800448632157311,0.659,3.0,6.0,0.7408478304538346,0.7552790864787575,4,12,0.6022978347326557,0,0.0146
2008-2009,2008,Utah Jazz,0.32490894340262794,0.3300308434608151,0.585,8.0,12.0,1.1014664706947797,0.7552790864787575,0,7,0.5777385159010601,0,0.0009
2009-2010,2009,Atlanta Hawks,0.5807035842023103,0.6343449978207876,0.646,3.0,8.0,0.3573177604521306,0.7021546401896508,0,3,0.4882528833831696,0,0.04125
2009-2010,2009,Boston Celtics,0.49683695209053,0.48147356816577797,0.61,4.0,10.0,0.44118439256391084,0.7021546401896508,4,10,0.5701492537313433,0,0.0266
2009-2010,2009,Charlotte Bobcats,0.13280550239512956,0.18573164350608645,0.537,7.0,15.0,0.8052158422593113,0.7021546401896508,0,0,0.35121951219512193,0,0.00115
2009-2010,2009,Chicago Bulls,0.04573926247825307,-0.23287890685763146,0.5,8.0,17.0,0.8922820821761878,0.7021546401896508,6,6,0.5170648464163823,0,0.0012
2009-2010,2009,Cleveland Cavaliers,0.9380213446544409,0.8815109541788871,0.744,1.0,1.0,0.0,0.7021546401896508,0,3,0.47698209718670076,0,0.2797
2009-2010,2009,Dallas Mavericks,0.766608356171933,0.3814642216625006,0.671,2.0,4.0,0.17141298848250786,0.7021546401896508,0,7,0.49104859335038364,0,0.0973
2009-2010,2009,Denver Nuggets,0.6333728906429338,0.5929125542694299,0.646,4.5,6.0,0.3046484540115071,0.7021546401896508,0,0,0.46504688832054564,0,0.03935
2009-2010,2009,Los Angeles Lakers,0.8447194101610445,0.6829209661223794,0.695,1.0,3.0,0.09330193449339641,0.7021546401896508,8,14,0.6588486140724946,1,0.13785
2009-2010,2009,Miami Heat,0.21795122596507838,0.28574099000936376,0.573,5.0,13.0,0.7200701186893625,0.7021546401896508,1,3,0.48134991119005327,0,0.00345
2009-2010,2009,Milwaukee Bucks,0.20965168687407007,0.19716128310646097,0.561,6.0,14.0,0.7283696577803708,0.7021546401896508,0,5,0.5012787723785166,0,0.0035
2009-2010,2009,Oklahoma City Thunder,0.4816045310689065,0.5071902572666207,0.61,7.0,12.0,0.4564168135855344,0.7021546401896508,0,0,0.2804878048780488,0,0.0177
2009-2010,2009,Orlando Magic,0.9345846665070527,1.017237924433335,0.72,2.0,2.0,0.003436678147388128,0.7021546401896508,0,2,0.5037359900373599,0,0.23665
2009-2010,2009,Phoenix Suns,0.6028010191370848,0.6686339166219112,0.659,3.0,7.0,0.33522032551735603,0.7021546401896508,0,11,0.587382779198636,0,0.0421
2009-2010,2009,Portland Trail Blazers,0.5080806088644103,0.4543281741148884,0.61,7.0,9.0,0.42994073579003056,0.7021546401896508,0,5,0.5639386189258312,0,0.0143
2009-2010,2009,San Antonio Spurs,0.4870010437664071,0.7243534096737372,0.61,7.0,11.0,0.45102030088803374,0.7021546401896508,4,12,0.6042643923240938,0,0.01325
2009-2010,2009,Utah Jazz,0.6876734750223016,0.7614997383749544,0.646,4.5,5.0,0.2503478696321393,0.7021546401896508,0,7,0.578005115089514,0,0.04465
2010-2011,2010,Atlanta Hawks,0.09118672410276886,-0.15715754450515007,0.537,5.0,14.0,1.0482538847196456,0.6969817358964391,0,3,0.4936029715229055,0,0.0006
2010-2011,2010,Boston Celtics,0.6804241204461664,0.6900644908726135,0.683,3.0,7.0,0.4590164883762481,0.6969817358964391,4,10,0.5714874330449115,0,0.04265
2010-2011,2010,Chicago Bulls,0.9873180499776303,0.9329443323805727,0.756,1.0,2.0,0.1521225588447842,0.6969817358964391,6,6,0.5164880461665292,0,0.2516
2010-2011,2010,Dallas Mavericks,0.9123799596404375,0.6300588829706472,0.695,2.5,3.0,0.227060649181977,0.6969817358964391,0,7,0.4971169686985173,1,0.1205
2010-2011,2010,Denver Nuggets,0.48731914333247556,0.6872070809725198,0.61,5.0,9.0,0.652121465489939,0.6969817358964391,0,0,0.471169686985173,0,0.00745
2010-2011,2010,Indiana Pacers,-0.14375780253282738,-0.19573257815641418,0.451,8.0,19.0,1.283198411355242,0.6969817358964391,0,1,0.492998352553542,0,0.0001
2010-2011,2010,Los Angeles Lakers,0.8324878576462567,0.8586516749781381,0.695,2.5,5.0,0.30695275117615783,0.6969817358964391,9,14,0.6600741656365884,0,0.068
2010-2011,2010,Memphis Grizzlies,0.29926193406452534,0.3643197622619388,0.561,7.5,12.0,0.8401786747578892,0.6969817358964391,0,0,0.4097693351424695,0,0.00145
2010-2011,2010,Miami Heat,0.8855148411584057,0.9658045462316495,0.707,2.0,4.0,0.25392576766400876,0.6969817358964391,1,3,0.48560135516657255,0,0.1407
2010-2011,2010,New Orleans Hornets,0.3683269075194417,0.1828742336059928,0.561,7.5,11.0,0.7711137013029727,0.6969817358964391,0,0,0.5010224948875256,0,0.00275
2010-2011,2010,New York Knicks,0.02995802145633493,0.0685778376022473,0.512,6.0,15.0,1.1094825873660796,0.6969817358964391,0,2,0.4909315746084089,0,0.00025
2010-2011,2010,Oklahoma City Thunder,0.7742853884525633,0.544336585967838,0.671,4.0,6.0,0.36515522036985115,0.6969817358964391,0,0,0.4451219512195122,0,0.0446
2010-2011,2010,Orlando Magic,0.5821369223377173,0.7029228354230348,0.634,4.0,8.0,0.5573036864846972,0.6969817358964391,0,3,0.514218009478673,0,0.02475
2010-2011,2010,Philadelphia 76ers,-0.03778303791649459,0.1442991999547287,0.5,7.0,18.0,1.177223646738909,0.6969817358964391,1,5,0.5084466419447878,0,0.00025
2010-2011,2010,Portland Trail Blazers,0.4120748676247718,0.2643104157586615,0.585,6.0,10.0,0.7273657411976426,0.6969817358964391,0,5,0.5654859967051071,0,0.0035
2010-2011,2010,San Antonio Spurs,1.1394406088224145,0.8372211007274358,0.744,1.0,1.0,0.0,0.6969817358964391,4,13,0.6044499381953028,0,0.29085
2011-2012,2011,Atlanta Hawks,0.43782417453683675,0.3814642216625006,0.606,4.0,9.0,0.769370750259146,0.689564273787671,0,3,0.49500998003992014,0,0.0087
2011-2012,2011,Boston Celtics,0.4279021833780018,0.322887318710581,0.591,5.0,11.0,0.779292741417981,0.689564273787671,4,10,0.5751295336787565,0,0.0062
2011-2012,2011,Chicago Bulls,1.112169487806526,1.0615277778847862,0.758,1.0,2.0,0.09502543698945676,0.689564273787671,6,7,0.5243221690590112,0,0.30395
2011-2012,2011,Dallas Mavericks,0.3801387481278817,0.25430948110833373,0.545,7.5,12.0,0.827056176668101,0.689564273787671,1,7,0.503585657370518,0,0.0024
2011-2012,2011,Denver Nuggets,0.4291284104542139,0.45147076421479476,0.576,6.0,10.0,0.7780665143417689,0.689564273787671,0,0,0.4756972111553785,0,0.00465
2011-2012,2011,Indiana Pacers,0.5501760189906542,0.370034582062126,0.636,3.0,7.0,0.6570189058053286,0.689564273787671,0,1,0.49163346613545816,0,0.01985
2011-2012,2011,Los Angeles Clippers,0.542563262507151,0.4028947959132029,0.606,5.0,8.0,0.6646316622888317,0.689564273787671,0,0,0.3486238532110092,0,0.0091
2011-2012,2011,Los Angeles Lakers,0.6330387504866551,0.2800261702091765,0.621,3.5,5.0,0.5741561743093276,0.689564273787671,9,15,0.6612196094061379,0,0.02035
2011-2012,2011,Memphis Grizzlies,0.6235114084564364,0.347175302861377,0.621,3.5,6.0,0.5836835163395464,0.689564273787671,0,0,0.4249084249084249,0,0.017
2011-2012,2011,Miami Heat,0.8931498260340804,0.8172192314267803,0.697,2.0,4.0,0.31404509876190234,0.689564273787671,1,4,0.4954128440366973,1,0.1214
2011-2012,2011,New York Knicks,0.13160927403841904,0.3414604830611897,0.545,7.0,18.0,1.0755856507575636,0.689564273787671,0,2,0.4916267942583732,0,0.00065
2011-2012,2011,Oklahoma City Thunder,1.0246906327326624,0.9200859878301514,0.712,2.0,3.0,0.18250429206332042,0.689564273787671,0,0,0.5203252032520326,0,0.1596
2011-2012,2011,Orlando Magic,0.2320924785703694,0.06572042770215367,0.561,6.0,14.0,0.9751024462256134,0.689564273787671,0,3,0.519774011299435,0,0.0017
2011-2012,2011,Philadelphia 76ers,0.15038682496334174,0.5129050770668079,0.53,8.0,17.0,1.056808099832641,0.689564273787671,1,5,0.5081705858907931,0,0.0008
2011-2012,2011,San Antonio Spurs,1.2071949247959828,1.040097203634084,0.758,1.0,1.0,0.0,0.689564273787671,4,14,0.6090075727381427,0,0.3219
2011-2012,2011,Utah Jazz,0.30460243531059067,0.13144085540430733,0.545,7.5,13.0,0.9025924894853921,0.689564273787671,0,8,0.5768924302788845,0,0.00175
2012-2013,2012,Atlanta Hawks,0.16220245973359823,-0.010000934650327732,0.537,6.0,15.0,1.1915787099917081,0.6738444958378489,0,3,0.4978607545702061,0,0.00105
2012-2013,2012,Boston Celtics,-0.035879701631509366,-0.08857970690290276,0.506,7.0,17.0,1.3896608713568157,0.6738444958378489,4,10,0.5755339805825243,0,0.00015
2012-2013,2012,Brooklyn Nets,0.39257610844563595,0.17858811875585234,0.598,4.0,9.0,0.9612050612796704,0.6738444958378489,0,0,0.5,0,0.00515
2012-2013,2012,Chicago Bulls,0.1670072681806907,-0.0014287049500468188,0.549,5.0,14.0,1.1867739015446157,0.6738444958378489,6,8,0.5303030303030303,0,0.00105
2012-2013,2012,Denver Nuggets,0.9266607342381298,0.7672145581751417,0.695,3.0,4.0,0.4271204354871766,0.6738444958378489,0,0,0.4782608695652174,0,0.0647
2012-2013,2012,Golden State Warriors,0.4035602839386778,0.1885890534061801,0.573,6.0,8.0,0.9502208857866286,0.6738444958378489,0,0,0.4128155339805825,0,0.00205
2012-2013,2012,Houston Rockets,0.3046967780539082,0.5271921265672761,0.549,7.5,11.0,1.049084391671398,0.6738444958378489,2,1,0.5401941747572816,0,0.00075
2012-2013,2012,Indiana Pacers,0.3742577300749698,0.47718745331563744,0.605,3.0,10.0,0.9795234396503365,0.6738444958378489,0,1,0.4953416149068323,0,0.00765
2012-2013,2012,Los Angeles Clippers,0.8426110529139745,0.9186572828801044,0.683,4.5,6.0,0.5111701168113318,0.6738444958378489,0,0,0.3561887800534283,0,0.0312
2012-2013,2012,Los Angeles Lakers,0.2973871327994346,0.2114483326069292,0.549,7.5,12.0,1.0563940369258717,0.6738444958378489,9,15,0.6601941747572816,0,0.00055
2012-2013,2012,Memphis Grizzlies,0.8548921782679838,0.6186292433702726,0.683,4.5,5.0,0.4988889914573226,0.6738444958378489,0,0,0.43954802259887005,0,0.03045
2012-2013,2012,Miami Heat,1.3537811697253064,1.0043795798829136,0.805,1.0,1.0,0.0,0.6738444958378489,2,5,0.5023449713392392,1,0.57695
2012-2013,2012,Milwaukee Bucks,-0.20082765672985,-0.260024300908521,0.463,8.0,18.0,1.5546088264551563,0.6738444958378489,0,5,0.5,0,0.0
2012-2013,2012,New York Knicks,0.6149373282271013,0.5329069463674634,0.659,2.0,7.0,0.738843841498205,0.6738444958378489,0,2,0.493006993006993,0,0.03465
2012-2013,2012,Oklahoma City Thunder,1.0731108523519926,1.3072650292928392,0.732,1.0,2.0,0.2806703173733138,0.6738444958378489,0,1,0.5608974358974359,0,0.1475
2012-2013,2012,San Antonio Spurs,0.9841286720727243,0.9529462016812281,0.707,2.0,3.0,0.3696524976525821,0.6738444958378489,4,15,0.6128155339805825,0,0.09615
2013-2014,2013,Atlanta Hawks,-0.14564634778807073,-0.12572603560412005,0.463,8.0,18.0,1.3751765521083634,0.7064427305777338,0,3,0.49905767056162836,0,0.0005
2013-2014,2013,Brooklyn Nets,0.06812885637659666,-0.22573538210739738,0.537,5.5,14.0,1.161401347943696,0.7064427305777338,0,0,0.5975609756097561,0,0.00225
2013-2014,2013,Charlotte Bobcats,0.01528276759866224,-0.12715474055416687,0.524,7.0,16.0,1.2142474367216305,0.7064427305777338,0,0,0.3462603878116344,0,0.001
2013-2014,2013,Chicago Bulls,0.31161698436655705,0.17001588905557144,0.585,3.5,12.0,0.9179132199537356,0.7064427305777338,6,8,0.5308734939759037,0,0.0148
2013-2014,2013,Dallas Mavericks,0.4692057981659321,0.41432443551357745,0.598,8.0,10.0,0.7603244061543606,0.7064427305777338,1,7,0.5045146726862303,0,0.0042
2013-2014,2013,Golden State Warriors,0.5192632271143108,0.7357830492741118,0.622,6.0,9.0,0.7102669772059819,0.7064427305777338,0,0,0.4177643959352653,0,0.00905
2013-2014,2013,Houston Rockets,0.7888471948236198,0.7229247047236903,0.659,4.5,4.0,0.44068300949667294,0.7064427305777338,2,1,0.5404591644712081,0,0.0412
2013-2014,2013,Indiana Pacers,0.6893213406809368,0.5186198968669952,0.683,1.0,6.0,0.5402088636393559,0.7064427305777338,0,1,0.4986827248776816,0,0.1343
2013-2014,2013,Los Angeles Clippers,0.872631052450432,1.038668498684037,0.695,3.0,3.0,0.35689915186986065,0.7064427305777338,0,1,0.36769759450171824,0,0.08505
2013-2014,2013,Memphis Grizzlies,0.532742205011555,0.3100289741601597,0.61,7.0,8.0,0.6967879993087377,0.7064427305777338,0,0,0.46018614270941055,0,0.0077
2013-2014,2013,Miami Heat,0.6788195484838325,0.5929125542694299,0.659,2.0,7.0,0.5507106558364602,0.7064427305777338,3,6,0.5147426286856571,0,0.10855
2013-2014,2013,Oklahoma City Thunder,1.0462774568287105,0.9500887917811346,0.72,2.0,2.0,0.18325274749158216,0.7064427305777338,0,2,0.5964467005076142,0,0.1893
2013-2014,2013,Portland Trail Blazers,0.7236480222675209,0.6329162928707407,0.659,4.5,5.0,0.5058821820527718,0.7064427305777338,0,5,0.5575620767494357,0,0.02745
2013-2014,2013,San Antonio Spurs,1.2295302043202927,1.1415352550874083,0.756,1.0,1.0,0.0,0.7064427305777338,4,16,0.6157320286036884,1,0.3664
2013-2014,2013,Toronto Raptors,0.20015729946345262,0.3643197622619388,0.585,3.5,13.0,1.02937290485684,0.7064427305777338,0,0,0.4039408866995074,0,0.00705
2013-2014,2013,Washington Wizards,-0.001515006078092096,0.06714913265220047,0.537,5.5,17.0,1.2310452103983849,0.7064427305777338,0,0,0.3916139240506329,0,0.0012
2014-2015,2014,Atlanta Hawks,0.9420981157692312,0.6786348512722389,0.732,1.0,2.0,0.5458030248522763,0.7288340348063772,0,3,0.4979890310786106,0,0.202
2014-2015,2014,Boston Celtics,-0.11285594641377565,-0.057148198001872756,0.488,7.0,18.0,1.6007570870352832,0.7288340348063772,4,10,0.5653761869978087,0,0.00015
2014-2015,2014,Chicago Bulls,0.40878792123156565,0.362891057311892,0.61,3.0,10.0,1.0791132193899418,0.7288340348063772,6,8,0.5325054784514244,0,0.0151
2014-2015,2014,Cleveland Cavaliers,0.5853902684151755,0.5829116196191021,0.646,2.0,7.0,0.902510872206332,0.7288340348063772,0,4,0.4660583941605839,0,0.0393
2014-2015,2014,Dallas Mavericks,0.5375225868125373,0.4800448632157311,0.61,7.0,9.0,0.9503785538089702,0.7288340348063772,1,7,0.5072992700729927,0,0.0064
2014-2015,2014,Golden State Warriors,1.4879011406215075,1.4301336549968655,0.817,1.0,1.0,0.0,0.7288340348063772,0,1,0.4238773274917853,1,0.57575
2014-2015,2014,Houston Rockets,0.8466094635068614,0.5457652909178847,0.683,2.5,3.0,0.6412916771146461,0.7288340348063772,2,1,0.5439941584519897,0,0.0527
2014-2015,2014,Los Angeles Clippers,0.8399572945432188,0.9715193660318368,0.683,2.5,4.0,0.6479438460782887,0.7288340348063772,0,2,0.3788381742738589,0,0.05045
2014-2015,2014,Memphis Grizzlies,0.785215178520817,0.5171911919169484,0.671,4.5,5.0,0.7026859621006905,0.7288340348063772,0,0,0.4718779790276454,0,0.0234
2014-2015,2014,Milwaukee Bucks,-0.05710572490110917,-0.012858344550421369,0.5,6.0,16.0,1.5450068655226166,0.7288340348063772,0,5,0.4894160583941606,0,0.00025
2014-2015,2014,Portland Trail Blazers,0.5498310876721344,0.6300588829706472,0.622,6.0,8.0,0.9380700529493731,0.7288340348063772,0,5,0.5605839416058395,0,0.00635
2014-2015,2014,San Antonio Spurs,0.7754909510096405,0.9057989383296831,0.671,4.5,6.0,0.712410189611867,0.7288340348063772,5,17,0.619934282584885,0,0.019
2014-2015,2014,Toronto Raptors,0.34497016188576207,0.35003271276147063,0.598,4.0,11.0,1.1429309787357453,0.7288340348063772,0,0,0.4138389886892881,0,0.00645
2014-2015,2014,Washington Wizards,0.19424061241337193,0.024287984150795923,0.561,5.0,14.0,1.2936605282081355,0.7288340348063772,0,0,0.40044576523031206,0,0.002
2015-2016,2015,Atlanta Hawks,0.3578982476303675,0.49861802756633977,0.585,4.5,7.0,1.601569017189005,0.7708682941884749,0,4,0.5047923322683706,0,0.00255
2015-2016,2015,Boston Celtics,0.31788543405791336,0.4057522058132965,0.585,4.5,10.0,1.641581830761459,0.7708682941884749,4,10,0.5631205673758866,0,0.0019
2015-2016,2015,Charlotte Hornets,0.3191369766317237,0.33717436821104924,0.585,4.5,9.0,1.6403302881876485,0.7708682941884749,0,0,0.47996661101836396,0,0.0016
2015-2016,2015,Cleveland Cavaliers,0.7855412212998905,0.7772154928254695,0.695,1.0,3.0,1.1739260435194818,0.7708682941884749,0,4,0.4712969525159461,1,0.03315
2015-2016,2015,Dallas Mavericks,0.08150302745784459,-0.0028574099000936376,0.512,6.5,14.0,1.8779642373615277,0.7708682941884749,1,7,0.5102763997165131,0,0.0
2015-2016,2015,Detroit Pistons,0.13354349573441202,0.06143431285201321,0.537,8.0,13.0,1.8259237690849603,0.7708682941884749,3,7,0.5269312544294826,0,0.0003
2015-2016,2015,Golden State Warriors,1.9594672648193723,1.482995738148598,0.89,1.0,1.0,0.0,0.7708682941884749,1,2,0.435306628855016,0,0.73725
2015-2016,2015,Houston Rockets,0.012335663466757385,0.048575968301591846,0.5,8.0,17.0,1.947131601352615,0.7708682941884749,2,1,0.5480326125487416,0,0.0
2015-2016,2015,Indiana Pacers,0.2047877376118975,0.23145020190758467,0.549,7.0,11.0,1.7546795272074749,0.7708682941884749,0,1,0.5030131159163417,0,0.00055
2015-2016,2015,Los Angeles Clippers,0.6105052897577524,0.5900551443693361,0.646,4.0,6.0,1.34896197506162,0.7708682941884749,0,3,0.3888443017656501,0,0.00195
2015-2016,2015,Memphis Grizzlies,0.04745608876090885,-0.3043141543599724,0.512,6.5,16.0,1.9120111760584635,0.7708682941884749,0,0,0.48629531388152075,0,0.0
2015-2016,2015,Miami Heat,0.3431060589303907,0.21430574250702283,0.585,4.5,8.0,1.6163612058889816,0.7708682941884749,3,6,0.517782909930716,0,0.0015
2015-2016,2015,Oklahoma City Thunder,0.7239389334432949,1.0129518095831944,0.671,3.0,5.0,1.2355283313760774,0.7708682941884749,0,3,0.6075268817204301,0,0.00485
2015-2016,2015,Portland Trail Blazers,0.1654975421032918,0.14001308510458824,0.537,5.0,12.0,1.7939697227160805,0.7708682941884749,0,5,0.5623671155209071,0,0.0
2015-2016,2015,San Antonio Spurs,1.4772382890524864,1.4687086886481295,0.817,2.0,2.0,0.48222897576688584,0.7708682941884749,5,18,0.6214108472172988,0,0.19075
2015-2016,2015,Toronto Raptors,0.7407576078092949,0.5829116196191021,0.683,2.0,4.0,1.2187096570100775,0.7708682941884749,0,0,0.42334384858044166,0,0.02365
2016-2017,2016,Atlanta Hawks,0.04912647743265425,-0.1757307088557587,0.524,5.0,12.0,1.3658282162479214,0.5659324393038285,0,4,0.5070714039323905,0,0.00195
2016-2017,2016,Boston Celtics,0.5501559628671356,0.32145861376053425,0.646,1.0,4.0,0.86479873081344,0.5659324393038285,4,10,0.5637491385251551,0,0.0551
2016-2017,2016,Cleveland Cavaliers,0.4643166677243521,0.4114670256134838,0.622,2.5,7.0,0.9506380259562236,0.5659324393038285,1,5,0.4776170798898072,0,0.0363
2016-2017,2016,Golden State Warriors,1.4149546936805757,1.6215801183031393,0.817,1.0,1.0,0.0,0.5659324393038285,1,3,0.4481570788839132,1,0.61375
2016-2017,2016,Houston Rockets,0.7162350027631608,0.8343636908273422,0.671,3.0,3.0,0.6987196909174149,0.5659324393038285,2,1,0.5466758525663107,0,0.03905
2016-2017,2016,Indiana Pacers,-0.0010385576753549482,-0.0914371168029964,0.512,6.5,15.0,1.4159932513559306,0.5659324393038285,0,1,0.5043058904581468,0,0.0011
2016-2017,2016,Los Angeles Clippers,0.5155433944507206,0.6314875879206939,0.622,4.5,5.0,0.8994112992298551,0.5659324393038285,0,3,0.39704739704739705,0,0.0103
2016-2017,2016,Memphis Grizzlies,0.14213778808251648,0.1371556752044946,0.524,7.0,11.0,1.2728169055980592,0.5659324393038285,0,0,0.4880461665292663,0,0.00035
2016-2017,2016,Milwaukee Bucks,0.020445820887954144,-0.06286301780206002,0.512,6.5,13.0,1.3945088727926216,0.5659324393038285,0,5,0.4872589531680441,0,0.00175
2016-2017,2016,Oklahoma City Thunder,0.3225277548237785,0.16430106925538415,0.573,6.0,10.0,1.0924269388567973,0.5659324393038285,0,4,0.615625,0,0.0023
2016-2017,2016,Portland Trail Blazers,0.01726526928381769,-0.03286021385107683,0.5,8.0,14.0,1.397689424396758,0.5659324393038285,0,5,0.5616391184573003,0,0.0002
2016-2017,2016,San Antonio Spurs,1.0382825290231803,1.0186666293833817,0.744,2.0,2.0,0.3766721646573954,0.5659324393038285,5,19,0.626937650706166,0,0.18625
2016-2017,2016,Toronto Raptors,0.4399127560280062,0.5214773067670888,0.622,2.5,8.0,0.9750419376525694,0.5659324393038285,0,0,0.4361127774445111,0,0.0264
2016-2017,2016,Utah Jazz,0.5024393371343651,0.5714819800187275,0.622,4.5,6.0,0.9125153565462106,0.5659324393038285,0,8,0.5612947658402204,0,0.00755
2016-2017,2016,Washington Wizards,0.34471434911692245,0.19430387320636738,0.598,4.0,9.0,1.0702403445636532,0.5659324393038285,0,0,0.41456953642384103,0,0.01655
2017-2018,2017,Boston Celtics,0.6753013962118277,0.46290040381516934,0.671,2.0,4.0,0.6104787109144207,0.6196778365181465,4,10,0.5660187667560321,0,0.07125
2017-2018,2017,Cleveland Cavaliers,0.40421747775941114,0.08429359205276231,0.61,4.0,7.0,0.8815626293668373,0.6196778365181465,1,5,0.4815807099799062,0,0.0131
2017-2018,2017,Golden State Warriors,0.8658681116610035,0.8272201660771081,0.707,2.0,3.0,0.41991199546524494,0.6196778365181465,2,4,0.45829145728643217,1,0.12605
2017-2018,2017,Houston Rockets,1.2857801071262485,1.1729667639884385,0.793,1.0,1.0,0.0,0.6196778365181465,2,2,0.5500837520938023,0,0.51925
